,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
54,Seonjeongneung Station,0주,코로나19,손씻기,카페레꼴뜨,honne,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Seonjeongneung Station,1주,hatagaya,bambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Seonjeongneung Station,1주,끽비어컴퍼니,홒,beerflage,craftbeer,seoul,seoulfood,seoulfood,rawwine,,,,,,,,,,,,,,,,,,,,,,,
58,Seonjeongneung Station,1주,XO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Seonjeongneung Station,1주,조인바이트,빙수맛집,빙수맛집추천,망고빙수,망고빙수맛집,선정릉역맛집,선정릉역카페,선정릉역애견동반카페,선정릉역강아지동반카페,빙수카페,디저트맛집,디저트그램,애견동반카페,강아지동반카페,장모치와와,멍스타그램,맛스타,맛집추천,맛집투어,맛집그램,맛집공유,서울맛집,맛있다그램,먹방투어,먹방그램,,,,,,
60,Seonjeongneung Station,1주,맥주,무제한맥주,선정릉역맛집,삼성동호텔,레스토랑,beer,,,,,,,,,,,,,,,,,,,,,,,,,
61,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Seonjeongneung Station,1주,테라스,테라스맛집,식물원,꽃보다당신,플라워,joinvite,조인바이트,강남,삼성동,선정릉역,코엑스,강남맛집추천,선정릉역맛집,선릉역맛집,강남구청맛집,강남테라스브런치카페,강남분위기좋은카페,애견동반카페,애플망고맛집,애플망고빙수맛집,따봉코리아,참따봉,강남이탈리안레스토랑,강남스테이크맛집,강남파스타맛집,wine,와인,와인페어링,강남와인,와인콜키지,
63,Seonjeongneung Station,1주,daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Seonjeongneung Station,1주,34주임산부,34w1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Seonjeongneung Station,1주,카페레꼴뜨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Seonjeongneung Station,1주,moderntimesbeer,orderville,Apollo,beerflage,craftbeer,seoul,seoulfood,seoulfood,rawwine,,,,,,,,,,,,,,,,,,,,,,
69,Seonjeongneung Station,1주,와인모임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Seonjeongneung Station,1주,강아지동반카페,조인바이트,joinvite,강아지동반식당,강아지동반,애견동반카페,애견동반식당,선정릉역,선정릉역맛집,선정릉역카페,선정릉맛집,선정릉카페,선정릉역술집,선정릉역스테이크맛집,선정릉역와인바,와인한잔,스테이크맛집,리조또맛집,맛스타그램,맛집,맛집그램,맛집탐방,맛집공유,먹스타그램,먹방투어,,,,,,
71,Seonjeongneung Station,1주,Repost,호텔크레센도서울,비앙브뉴레스토랑,삼성동호텔,삼성동호텔,선정릉역맛집,호텔크레센도서울,비앙브뉴레스토랑,이벤트,레스토랑이벤트,호텔이벤트,,,,,,,,,,,,,,,,,,,,
72,Seonjeongneung Station,1주,티콜렉티브삼성,수요미식회,카퍼룸,수제버거,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Seonjeongneung Station,1주,코로나탓하지말자,생일파티,모카런던,선릉와인바,코키지프리,선정릉역맛집,선정릉역와인바,,,,,,,,,,,,,,,,,,,,,,,,
74,Seonjeongneung Station,1주,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,
