,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
514,Sinnonhyeon Station,3주,버터핑거팬케이크,강남맛집,강남역맛집,신논현역맛집,와플맛집,팬케이크맛집,thegiantalligator,더자이언트엘리게이터,,,,,,,,,,,,,,,,,,,,,,,,
515,Sinnonhyeon Station,3주,논현맛집,신논현맛집,신논현역맛집,강남모임장소,강남논현동맛집,강남룸술집,신논현회식장소,신논현이자카야,기세끼,기세끼논현,,,,,,,,,,,,,,,,,,,,,,
516,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Sinnonhyeon Station,3주,유림상회,유림상회논현본점,영동시장맛집,해산물맛집,해산물요리,해산물포차,영동시장술집,화로구이맛집,논현동맛집,논현역맛집,신논현맛집,신논현역맛집,유로포차,ad,맛스타그램,,,,,,,,,,,,,,,,,
518,Sinnonhyeon Station,3주,런드리피자,더블트러블,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Sinnonhyeon Station,3주,신논현맛집,신상맛집,탕탕미엔,아토짱,탕탕미엔,논현역맛집,신논현술집,신논현역맛집,논현동맛집,강남맛집,강남맛집추천,,,,,,,,,,,,,,,,,,,,,
520,Sinnonhyeon Station,3주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Sinnonhyeon Station,3주,강남역맛집,신논현역맛집,만면희색,직화불고기탕면,바삭새우군만두,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Sinnonhyeon Station,3주,광주육전,육전,논현맛집,논현역맛집,신논현맛집,신논현역맛집,신논현역술집,논현술집,강남맛집,강남역술집,,,,,,,,,,,,,,,,,,,,,,
523,Sinnonhyeon Station,3주,spontini,pizza,jmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Sinnonhyeon Station,3주,spontini,pizza,jmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Sinnonhyeon Station,3주,mlbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Sinnonhyeon Station,3주,신논현역맛집,맛집스타그램,foodphoto,instamood,seoulgangnma,travelseoul,travelstagram,먹방,,,,,,,,,,,,,,,,,,,,,,,,
