,station,name,category,review,link
0,Gyeongma Park Station,서해숯불민물장어,"장어,먹장어요리",24,https://store.naver.com/restaurants/detail?entry=ple&id=340272516&query=%EC%84%9C%ED%95%B4%EC%88%AF%EB%B6%88%EB%AF%BC%EB%AC%BC%EC%9E%A5%EC%96%B4
1,Gojan Station,어쩌다외출,"카페,디저트",12,https://store.naver.com/restaurants/detail?entry=ple&id=1604626740&query=%EC%96%B4%EC%A9%8C%EB%8B%A4%EC%99%B8%EC%B6%9C
2,Geumjeong Station,탐라촌 직영점,돼지고기구이,933,https://store.naver.com/restaurants/detail?entry=ple&id=36139722&query=%ED%83%90%EB%9D%BC%EC%B4%8C%20%EC%A7%81%EC%98%81%EC%A0%90
3,Geumjeong Station,준식당,돼지고기구이,525,https://store.naver.com/restaurants/detail?entry=ple&id=286226762&query=%EC%A4%80%EC%8B%9D%EB%8B%B9
4,Geumjeong Station,고기창고 금정점,"육류,고기요리",260,https://store.naver.com/restaurants/detail?entry=ple&id=37667331&query=%EA%B3%A0%EA%B8%B0%EC%B0%BD%EA%B3%A0%20%EA%B8%88%EC%A0%95%EC%A0%90
5,Geumjeong Station,더맛있는족발보쌈 금정점,"족발,보쌈",215,https://store.naver.com/restaurants/detail?entry=ple&id=1016651744&query=%EB%8D%94%EB%A7%9B%EC%9E%88%EB%8A%94%EC%A1%B1%EB%B0%9C%EB%B3%B4%EC%8C%88%20%EA%B8%88%EC%A0%95%EC%A0%90
6,Geumjeong Station,종로제주아방 금정역점,돼지고기구이,212,https://store.naver.com/restaurants/detail?entry=ple&id=37049904&query=%EC%A2%85%EB%A1%9C%EC%A0%9C%EC%A3%BC%EC%95%84%EB%B0%A9%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
7,Geumjeong Station,복아구찜해물탕원조집,"매운탕,해물탕",206,https://store.naver.com/restaurants/detail?entry=ple&id=31234184&query=%EB%B3%B5%EC%95%84%EA%B5%AC%EC%B0%9C%ED%95%B4%EB%AC%BC%ED%83%95%EC%9B%90%EC%A1%B0%EC%A7%91
8,Geumjeong Station,완차이,요리주점,186,https://store.naver.com/restaurants/detail?entry=ple&id=1571926158&query=%EC%99%84%EC%B0%A8%EC%9D%B4
9,Geumjeong Station,정통집 금정역점,돼지고기구이,146,https://store.naver.com/restaurants/detail?entry=ple&id=1065307279&query=%EC%A0%95%ED%86%B5%EC%A7%91%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
10,Geumjeong Station,장어가,"장어,먹장어요리",133,https://store.naver.com/restaurants/detail?entry=ple&id=97633777&query=%EC%9E%A5%EC%96%B4%EA%B0%80
11,Geumjeong Station,이향원,중식당,128,https://store.naver.com/restaurants/detail?entry=ple&id=18998005&query=%EC%9D%B4%ED%96%A5%EC%9B%90
12,Geumjeong Station,미스사이공 금정역점,베트남음식,125,https://store.naver.com/restaurants/detail?entry=ple&id=1524574991&query=%EB%AF%B8%EC%8A%A4%EC%82%AC%EC%9D%B4%EA%B3%B5%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
13,Geumjeong Station,복성루,중식당,117,https://store.naver.com/restaurants/detail?entry=ple&id=37537820&query=%EB%B3%B5%EC%84%B1%EB%A3%A8
14,Geumjeong Station,금정어시장 2호점,생선회,109,https://store.naver.com/restaurants/detail?entry=ple&id=1317706812&query=%EA%B8%88%EC%A0%95%EC%96%B4%EC%8B%9C%EC%9E%A5%202%ED%98%B8%EC%A0%90
15,Geumjeong Station,조상일커피,"카페,디저트",107,https://store.naver.com/restaurants/detail?entry=ple&id=37322799&query=%EC%A1%B0%EC%83%81%EC%9D%BC%EC%BB%A4%ED%94%BC
16,Geumjeong Station,대구생막창이야기,"곱창,막창,양",106,https://store.naver.com/restaurants/detail?entry=ple&id=1019793255&query=%EB%8C%80%EA%B5%AC%EC%83%9D%EB%A7%89%EC%B0%BD%EC%9D%B4%EC%95%BC%EA%B8%B0
17,Geumjeong Station,화덕구이족보통 금정역점,"족발,보쌈",104,https://store.naver.com/restaurants/detail?entry=ple&id=613868333&query=%ED%99%94%EB%8D%95%EA%B5%AC%EC%9D%B4%EC%A1%B1%EB%B3%B4%ED%86%B5%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
18,Geumjeong Station,갓포야끼,이자카야,102,https://store.naver.com/restaurants/detail?entry=ple&id=1831999544&query=%EA%B0%93%ED%8F%AC%EC%95%BC%EB%81%BC
19,Geumjeong Station,디저트39 금정역점,카페,100,https://store.naver.com/restaurants/detail?entry=ple&id=37562088&query=%EB%94%94%EC%A0%80%ED%8A%B839%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
20,Geumjeong Station,유가네양꼬치산본점,양꼬치,87,https://store.naver.com/restaurants/detail?entry=ple&id=417844902&query=%EC%9C%A0%EA%B0%80%EB%84%A4%EC%96%91%EA%BC%AC%EC%B9%98%EC%82%B0%EB%B3%B8%EC%A0%90
21,Geumjeong Station,라무진 금정점,양갈비,85,https://store.naver.com/restaurants/detail?entry=ple&id=36900874&query=%EB%9D%BC%EB%AC%B4%EC%A7%84%20%EA%B8%88%EC%A0%95%EC%A0%90
22,Geumjeong Station,피자알볼로 산본점,피자,81,https://store.naver.com/restaurants/detail?entry=ple&id=32519491&query=%ED%94%BC%EC%9E%90%EC%95%8C%EB%B3%BC%EB%A1%9C%20%EC%82%B0%EB%B3%B8%EC%A0%90
23,Geumjeong Station,라메이즈 마라탕,중식당,79,https://store.naver.com/restaurants/detail?entry=ple&id=1440771319&query=%EB%9D%BC%EB%A9%94%EC%9D%B4%EC%A6%88%20%EB%A7%88%EB%9D%BC%ED%83%95
24,Geumjeong Station,토끼굴,"초밥,롤",78,https://store.naver.com/restaurants/detail?entry=ple&id=1960716159&query=%ED%86%A0%EB%81%BC%EA%B5%B4
25,Geumjeong Station,BistroG,와인,76,https://store.naver.com/restaurants/detail?entry=ple&id=1276020729&query=BistroG
26,Geumjeong Station,남궁가족발보쌈,"족발,보쌈",76,https://store.naver.com/restaurants/detail?entry=ple&id=31293187&query=%EB%82%A8%EA%B6%81%EA%B0%80%EC%A1%B1%EB%B0%9C%EB%B3%B4%EC%8C%88
27,Geumjeong Station,미술관전,"전,빈대떡",73,https://store.naver.com/restaurants/detail?entry=ple&id=1057935610&query=%EB%AF%B8%EC%88%A0%EA%B4%80%EC%A0%84
28,Geumjeong Station,금정어시장 1호점,생선회,66,https://store.naver.com/restaurants/detail?entry=ple&id=1180888987&query=%EA%B8%88%EC%A0%95%EC%96%B4%EC%8B%9C%EC%9E%A5%201%ED%98%B8%EC%A0%90
29,Geumjeong Station,교촌치킨 산본3호점,"치킨,닭강정",63,https://store.naver.com/restaurants/detail?entry=ple&id=11802171&query=%EA%B5%90%EC%B4%8C%EC%B9%98%ED%82%A8%20%EC%82%B0%EB%B3%B83%ED%98%B8%EC%A0%90
30,Geumjeong Station,대초원샤브샤브뷔페전문점,중식당,62,https://store.naver.com/restaurants/detail?entry=ple&id=1136192844&query=%EB%8C%80%EC%B4%88%EC%9B%90%EC%83%A4%EB%B8%8C%EC%83%A4%EB%B8%8C%EB%B7%94%ED%8E%98%EC%A0%84%EB%AC%B8%EC%A0%90
31,Geumjeong Station,하람양꼬치,양꼬치,62,https://store.naver.com/restaurants/detail?entry=ple&id=1533309351&query=%ED%95%98%EB%9E%8C%EC%96%91%EA%BC%AC%EC%B9%98
32,Geumjeong Station,모토이,이자카야,57,https://store.naver.com/restaurants/detail?entry=ple&id=36911647&query=%EB%AA%A8%ED%86%A0%EC%9D%B4
33,Geumjeong Station,일품등심,소고기구이,56,https://store.naver.com/restaurants/detail?entry=ple&id=1048393133&query=%EC%9D%BC%ED%92%88%EB%93%B1%EC%8B%AC
34,Geumjeong Station,한우만,소고기구이,55,https://store.naver.com/restaurants/detail?entry=ple&id=20559742&query=%ED%95%9C%EC%9A%B0%EB%A7%8C
35,Geumjeong Station,이정래식당 금정점,한식,55,https://store.naver.com/restaurants/detail?entry=ple&id=36970910&query=%EC%9D%B4%EC%A0%95%EB%9E%98%EC%8B%9D%EB%8B%B9%20%EA%B8%88%EC%A0%95%EC%A0%90
36,Geumjeong Station,굴다리돼지갈비,"육류,고기요리",55,https://store.naver.com/restaurants/detail?entry=ple&id=37565255&query=%EA%B5%B4%EB%8B%A4%EB%A6%AC%EB%8F%BC%EC%A7%80%EA%B0%88%EB%B9%84
37,Geumjeong Station,하나로해물찜,"해물,생선요리",55,https://store.naver.com/restaurants/detail?entry=ple&id=11612101&query=%ED%95%98%EB%82%98%EB%A1%9C%ED%95%B4%EB%AC%BC%EC%B0%9C
38,Geumjeong Station,흥왕양꼬치,"곱창,막창,양",54,https://store.naver.com/restaurants/detail?entry=ple&id=37915571&query=%ED%9D%A5%EC%99%95%EC%96%91%EA%BC%AC%EC%B9%98
39,Geumjeong Station,가마솥소문난순대국,"순대,순댓국",52,https://store.naver.com/restaurants/detail?entry=ple&id=34130024&query=%EA%B0%80%EB%A7%88%EC%86%A5%EC%86%8C%EB%AC%B8%EB%82%9C%EC%88%9C%EB%8C%80%EA%B5%AD
40,Geumjeong Station,곱창집,"곱창,막창,양",49,https://store.naver.com/restaurants/detail?entry=ple&id=1107313411&query=%EA%B3%B1%EC%B0%BD%EC%A7%91
41,Geumjeong Station,설빙 경기군포금정역점,빙수,49,https://store.naver.com/restaurants/detail?entry=ple&id=35271818&query=%EC%84%A4%EB%B9%99%20%EA%B2%BD%EA%B8%B0%EA%B5%B0%ED%8F%AC%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
42,Geumjeong Station,국수집,국수,48,https://store.naver.com/restaurants/detail?entry=ple&id=20487497&query=%EA%B5%AD%EC%88%98%EC%A7%91
43,Geumjeong Station,미인초밥,"초밥,롤",48,https://store.naver.com/restaurants/detail?entry=ple&id=33964084&query=%EB%AF%B8%EC%9D%B8%EC%B4%88%EB%B0%A5
44,Geumjeong Station,응앙응앙 비건랩,"카페,디저트",46,https://store.naver.com/restaurants/detail?entry=ple&id=1603441002&query=%EC%9D%91%EC%95%99%EC%9D%91%EC%95%99%20%EB%B9%84%EA%B1%B4%EB%9E%A9
45,Geumjeong Station,홍콩반점0410 금정역점,중식당,45,https://store.naver.com/restaurants/detail?entry=ple&id=31044625&query=%ED%99%8D%EC%BD%A9%EB%B0%98%EC%A0%900410%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
46,Geumjeong Station,털보네떡볶이,떡볶이,45,https://store.naver.com/restaurants/detail?entry=ple&id=13503514&query=%ED%84%B8%EB%B3%B4%EB%84%A4%EB%96%A1%EB%B3%B6%EC%9D%B4
47,Geumjeong Station,새마을식당 금정역점,돼지고기구이,44,https://store.naver.com/restaurants/detail?entry=ple&id=13374663&query=%EC%83%88%EB%A7%88%EC%9D%84%EC%8B%9D%EB%8B%B9%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
48,Geumjeong Station,원시쪽갈비 산본점,한식,43,https://store.naver.com/restaurants/detail?entry=ple&id=1268584269&query=%EC%9B%90%EC%8B%9C%EC%AA%BD%EA%B0%88%EB%B9%84%20%EC%82%B0%EB%B3%B8%EC%A0%90
49,Geumjeong Station,회포차,생선회,43,https://store.naver.com/restaurants/detail?entry=ple&id=1742394942&query=%ED%9A%8C%ED%8F%AC%EC%B0%A8
50,Geumjeong Station,조개폭식,조개요리,42,https://store.naver.com/restaurants/detail?entry=ple&id=1123150732&query=%EC%A1%B0%EA%B0%9C%ED%8F%AD%EC%8B%9D
51,Geumjeong Station,맥도날드 군포산본DT점,햄버거,42,https://store.naver.com/restaurants/detail?entry=ple&id=35568360&query=%EB%A7%A5%EB%8F%84%EB%82%A0%EB%93%9C%20%EA%B5%B0%ED%8F%AC%EC%82%B0%EB%B3%B8DT%EC%A0%90
52,Geumjeong Station,털보네생고기,"육류,고기요리",41,https://store.naver.com/restaurants/detail?entry=ple&id=19006600&query=%ED%84%B8%EB%B3%B4%EB%84%A4%EC%83%9D%EA%B3%A0%EA%B8%B0
53,Geumjeong Station,산본골목냉면,냉면,41,https://store.naver.com/restaurants/detail?entry=ple&id=511560865&query=%EC%82%B0%EB%B3%B8%EA%B3%A8%EB%AA%A9%EB%83%89%EB%A9%B4
54,Geumjeong Station,원조장충왕족발1호점,"족발,보쌈",41,https://store.naver.com/restaurants/detail?entry=ple&id=13529228&query=%EC%9B%90%EC%A1%B0%EC%9E%A5%EC%B6%A9%EC%99%95%EC%A1%B1%EB%B0%9C1%ED%98%B8%EC%A0%90
55,Geumjeong Station,장보고 양꼬치,양꼬치,41,https://store.naver.com/restaurants/detail?entry=ple&id=1601140097&query=%EC%9E%A5%EB%B3%B4%EA%B3%A0%20%EC%96%91%EA%BC%AC%EC%B9%98
56,Geumjeong Station,멜팅,"카페,디저트",40,https://store.naver.com/restaurants/detail?entry=ple&id=38507379&query=%EB%A9%9C%ED%8C%85
57,Geumjeong Station,화를품은닭 본점,닭발,39,https://store.naver.com/restaurants/detail?entry=ple&id=37935685&query=%ED%99%94%EB%A5%BC%ED%92%88%EC%9D%80%EB%8B%AD%20%EB%B3%B8%EC%A0%90
58,Geumjeong Station,한우앤흑돼지아름다운,"육류,고기요리",38,https://store.naver.com/restaurants/detail?entry=ple&id=791964855&query=%ED%95%9C%EC%9A%B0%EC%95%A4%ED%9D%91%EB%8F%BC%EC%A7%80%EC%95%84%EB%A6%84%EB%8B%A4%EC%9A%B4
59,Geumjeong Station,듬박이금정점,"찌개,전골",38,https://store.naver.com/restaurants/detail?entry=ple&id=33060834&query=%EB%93%AC%EB%B0%95%EC%9D%B4%EA%B8%88%EC%A0%95%EC%A0%90
60,Geumjeong Station,육돈천하,돼지고기구이,35,https://store.naver.com/restaurants/detail?entry=ple&id=37910481&query=%EC%9C%A1%EB%8F%88%EC%B2%9C%ED%95%98
61,Geumjeong Station,훠궈왕 샤브왕,중식당,34,https://store.naver.com/restaurants/detail?entry=ple&id=1131801083&query=%ED%9B%A0%EA%B6%88%EC%99%95%20%EC%83%A4%EB%B8%8C%EC%99%95
62,Geumjeong Station,하남돼지집 금정역점,돼지고기구이,34,https://store.naver.com/restaurants/detail?entry=ple&id=37695526&query=%ED%95%98%EB%82%A8%EB%8F%BC%EC%A7%80%EC%A7%91%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
63,Geumjeong Station,해피꼬맹이뀀,양꼬치,34,https://store.naver.com/restaurants/detail?entry=ple&id=1187594570&query=%ED%95%B4%ED%94%BC%EA%BC%AC%EB%A7%B9%EC%9D%B4%EB%80%80
64,Geumjeong Station,태능숯불갈비,한식,34,https://store.naver.com/restaurants/detail?entry=ple&id=1348257990&query=%ED%83%9C%EB%8A%A5%EC%88%AF%EB%B6%88%EA%B0%88%EB%B9%84
65,Geumjeong Station,전주곱창,한식,34,https://store.naver.com/restaurants/detail?entry=ple&id=1764358273&query=%EC%A0%84%EC%A3%BC%EA%B3%B1%EC%B0%BD
66,Geumjeong Station,스타벅스 산본사거리점,카페,33,https://store.naver.com/restaurants/detail?entry=ple&id=1267513277&query=%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4%20%EC%82%B0%EB%B3%B8%EC%82%AC%EA%B1%B0%EB%A6%AC%EC%A0%90
67,Geumjeong Station,60계치킨 산본점,"치킨,닭강정",33,https://store.naver.com/restaurants/detail?entry=ple&id=1234390808&query=60%EA%B3%84%EC%B9%98%ED%82%A8%20%EC%82%B0%EB%B3%B8%EC%A0%90
68,Geumjeong Station,토시래 군포 금정역점,"족발,보쌈",32,https://store.naver.com/restaurants/detail?entry=ple&id=30949369&query=%ED%86%A0%EC%8B%9C%EB%9E%98%20%20%EA%B5%B0%ED%8F%AC%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
69,Geumjeong Station,마라천하 마라탕전문점,중식당,32,https://store.naver.com/restaurants/detail?entry=ple&id=1471047064&query=%EB%A7%88%EB%9D%BC%EC%B2%9C%ED%95%98%20%EB%A7%88%EB%9D%BC%ED%83%95%EC%A0%84%EB%AC%B8%EC%A0%90
70,Geumjeong Station,팔삼곱도리,닭볶음탕,30,https://store.naver.com/restaurants/detail?entry=ple&id=1893121938&query=%ED%8C%94%EC%82%BC%EA%B3%B1%EB%8F%84%EB%A6%AC
71,Geumjeong Station,금정참별난참치,생선회,30,https://store.naver.com/restaurants/detail?entry=ple&id=31719448&query=%EA%B8%88%EC%A0%95%EC%B0%B8%EB%B3%84%EB%82%9C%EC%B0%B8%EC%B9%98
72,Geumjeong Station,도발0948 금정점,"족발,보쌈",29,https://store.naver.com/restaurants/detail?entry=ple&id=645512059&query=%EB%8F%84%EB%B0%9C0948%20%EA%B8%88%EC%A0%95%EC%A0%90
73,Geumjeong Station,치치 금정역점,요리주점,29,https://store.naver.com/restaurants/detail?entry=ple&id=37492205&query=%EC%B9%98%EC%B9%98%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
74,Geumjeong Station,철이네조개전골전문,조개요리,29,https://store.naver.com/restaurants/detail?entry=ple&id=34604633&query=%EC%B2%A0%EC%9D%B4%EB%84%A4%EC%A1%B0%EA%B0%9C%EC%A0%84%EA%B3%A8%EC%A0%84%EB%AC%B8
75,Geumjeong Station,팟드미엘,카페,28,https://store.naver.com/restaurants/detail?entry=ple&id=32565636&query=%ED%8C%9F%EB%93%9C%EB%AF%B8%EC%97%98
76,Geumjeong Station,배스킨라빈스 산본금정,아이스크림,28,https://store.naver.com/restaurants/detail?entry=ple&id=11489445&query=%EB%B0%B0%EC%8A%A4%ED%82%A8%EB%9D%BC%EB%B9%88%EC%8A%A4%20%EC%82%B0%EB%B3%B8%EA%B8%88%EC%A0%95
77,Geumjeong Station,풍경1 4,"맥주,호프",27,https://store.naver.com/restaurants/detail?entry=ple&id=19008532&query=%ED%92%8D%EA%B2%BD1%204
78,Geumjeong Station,7형제우리감자탕,감자탕,27,https://store.naver.com/restaurants/detail?entry=ple&id=20364641&query=7%ED%98%95%EC%A0%9C%EC%9A%B0%EB%A6%AC%EA%B0%90%EC%9E%90%ED%83%95
79,Geumjeong Station,이자카야 히쇼,이자카야,27,https://store.naver.com/restaurants/detail?entry=ple&id=1158059404&query=%EC%9D%B4%EC%9E%90%EC%B9%B4%EC%95%BC%20%ED%9E%88%EC%87%BC
80,Geumjeong Station,빽다방 금정역점,테이크아웃커피,26,https://store.naver.com/restaurants/detail?entry=ple&id=36782841&query=%EB%B9%BD%EB%8B%A4%EB%B0%A9%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
81,Geumjeong Station,한군직화포차,"육류,고기요리",26,https://store.naver.com/restaurants/detail?entry=ple&id=38313964&query=%ED%95%9C%EA%B5%B0%EC%A7%81%ED%99%94%ED%8F%AC%EC%B0%A8
82,Geumjeong Station,6회전,한식,26,https://store.naver.com/restaurants/detail?entry=ple&id=35585560&query=6%ED%9A%8C%EC%A0%84
83,Geumjeong Station,BHC치킨 금정역점,"치킨,닭강정",26,https://store.naver.com/restaurants/detail?entry=ple&id=36929022&query=BHC%EC%B9%98%ED%82%A8%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
84,Geumjeong Station,단골손님 금정점,요리주점,25,https://store.naver.com/restaurants/detail?entry=ple&id=1002289040&query=%EB%8B%A8%EA%B3%A8%EC%86%90%EB%8B%98%20%EA%B8%88%EC%A0%95%EC%A0%90
85,Geumjeong Station,투썸플레이스금정역점,카페,25,https://store.naver.com/restaurants/detail?entry=ple&id=21628841&query=%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
86,Geumjeong Station,파스쿠찌 금정역점,카페,25,https://store.naver.com/restaurants/detail?entry=ple&id=31317507&query=%ED%8C%8C%EC%8A%A4%EC%BF%A0%EC%B0%8C%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
87,Geumjeong Station,백채 산본시장점,"찌개,전골",24,https://store.naver.com/restaurants/detail?entry=ple&id=38681530&query=%EB%B0%B1%EC%B1%84%20%EC%82%B0%EB%B3%B8%EC%8B%9C%EC%9E%A5%EC%A0%90
88,Geumjeong Station,압록강,중식당,24,https://store.naver.com/restaurants/detail?entry=ple&id=32800216&query=%EC%95%95%EB%A1%9D%EA%B0%95
89,Geumjeong Station,족발야시장 금정역점,"족발,보쌈",24,https://store.naver.com/restaurants/detail?entry=ple&id=1407704938&query=%EC%A1%B1%EB%B0%9C%EC%95%BC%EC%8B%9C%EC%9E%A5%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
90,Geumjeong Station,푸라닭 군포산본점,"치킨,닭강정",24,https://store.naver.com/restaurants/detail?entry=ple&id=1585942899&query=%ED%91%B8%EB%9D%BC%EB%8B%AD%20%EA%B5%B0%ED%8F%AC%EC%82%B0%EB%B3%B8%EC%A0%90
91,Geumjeong Station,바우네나주곰탕 금정역점,"곰탕,설렁탕",23,https://store.naver.com/restaurants/detail?entry=ple&id=1760237991&query=%EB%B0%94%EC%9A%B0%EB%84%A4%EB%82%98%EC%A3%BC%EA%B3%B0%ED%83%95%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
92,Geumjeong Station,마산아구찜해물탕,"매운탕,해물탕",23,https://store.naver.com/restaurants/detail?entry=ple&id=19009321&query=%EB%A7%88%EC%82%B0%EC%95%84%EA%B5%AC%EC%B0%9C%ED%95%B4%EB%AC%BC%ED%83%95
93,Geumjeong Station,한림이푸드,한식뷔페,23,https://store.naver.com/restaurants/detail?entry=ple&id=1123564655&query=%ED%95%9C%EB%A6%BC%EC%9D%B4%ED%91%B8%EB%93%9C
94,Geumjeong Station,대동집 군포금정역점,요리주점,23,https://store.naver.com/restaurants/detail?entry=ple&id=1921990540&query=%EB%8C%80%EB%8F%99%EC%A7%91%20%EA%B5%B0%ED%8F%AC%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
95,Geumjeong Station,뉴욕야시장 금정역점,"맥주,호프",23,https://store.naver.com/restaurants/detail?entry=ple&id=342843828&query=%EB%89%B4%EC%9A%95%EC%95%BC%EC%8B%9C%EC%9E%A5%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
96,Geumjeong Station,양신화로구이,양갈비,22,https://store.naver.com/restaurants/detail?entry=ple&id=37495064&query=%EC%96%91%EC%8B%A0%ED%99%94%EB%A1%9C%EA%B5%AC%EC%9D%B4
97,Geumjeong Station,산본대성곱창,"곱창,막창,양",22,https://store.naver.com/restaurants/detail?entry=ple&id=20052385&query=%EC%82%B0%EB%B3%B8%EB%8C%80%EC%84%B1%EA%B3%B1%EC%B0%BD
98,Geumjeong Station,이순신,생선회,22,https://store.naver.com/restaurants/detail?entry=ple&id=1025589084&query=%EC%9D%B4%EC%88%9C%EC%8B%A0
99,Geumjeong Station,독도참치 금정점,생선회,22,https://store.naver.com/restaurants/detail?entry=ple&id=11890229&query=%EB%8F%85%EB%8F%84%EC%B0%B8%EC%B9%98%20%EA%B8%88%EC%A0%95%EC%A0%90
100,Geumjeong Station,오징어나라산본점,한식,22,https://store.naver.com/restaurants/detail?entry=ple&id=18994684&query=%EC%98%A4%EC%A7%95%EC%96%B4%EB%82%98%EB%9D%BC%EC%82%B0%EB%B3%B8%EC%A0%90
101,Geumjeong Station,소메랑 금정점,"곱창,막창,양",22,https://store.naver.com/restaurants/detail?entry=ple&id=944258881&query=%EC%86%8C%EB%A9%94%EB%9E%91%20%EA%B8%88%EC%A0%95%EC%A0%90
102,Geumjeong Station,장가네육회,"육류,고기요리",22,https://store.naver.com/restaurants/detail?entry=ple&id=1232212309&query=%EC%9E%A5%EA%B0%80%EB%84%A4%EC%9C%A1%ED%9A%8C
103,Geumjeong Station,한방전주콩나물국밥금정점,국밥,22,https://store.naver.com/restaurants/detail?entry=ple&id=36972800&query=%ED%95%9C%EB%B0%A9%EC%A0%84%EC%A3%BC%EC%BD%A9%EB%82%98%EB%AC%BC%EA%B5%AD%EB%B0%A5%EA%B8%88%EC%A0%95%EC%A0%90
104,Geumjeong Station,방망이닭꼬치 금정역점,"오뎅,꼬치",22,https://store.naver.com/restaurants/detail?entry=ple&id=1793657289&query=%EB%B0%A9%EB%A7%9D%EC%9D%B4%EB%8B%AD%EA%BC%AC%EC%B9%98%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
105,Geumjeong Station,마루이,소고기구이,21,https://store.naver.com/restaurants/detail?entry=ple&id=38709675&query=%EB%A7%88%EB%A3%A8%EC%9D%B4
106,Geumjeong Station,G729A,카페,21,https://store.naver.com/restaurants/detail?entry=ple&id=493700501&query=G729A
107,Geumjeong Station,곤 파스타,"스파게티,파스타전문",21,https://store.naver.com/restaurants/detail?entry=ple&id=359163160&query=%EA%B3%A4%20%ED%8C%8C%EC%8A%A4%ED%83%80
108,Geumjeong Station,요미남,이자카야,20,https://store.naver.com/restaurants/detail?entry=ple&id=1863110975&query=%EC%9A%94%EB%AF%B8%EB%82%A8
109,Geumjeong Station,물만난오징어 금정역점,오징어요리,20,https://store.naver.com/restaurants/detail?entry=ple&id=37340893&query=%EB%AC%BC%EB%A7%8C%EB%82%9C%EC%98%A4%EC%A7%95%EC%96%B4%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
110,Geumjeong Station,애솔촌돼지 금정역점,애솔촌돼지,20,https://store.naver.com/restaurants/detail?entry=ple&id=35678344&query=%EC%95%A0%EC%86%94%EC%B4%8C%EB%8F%BC%EC%A7%80%20%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
111,Geumjeong Station,굽네치킨 산본1동점,"치킨,닭강정",20,https://store.naver.com/restaurants/detail?entry=ple&id=37879218&query=%EA%B5%BD%EB%84%A4%EC%B9%98%ED%82%A8%20%EC%82%B0%EB%B3%B81%EB%8F%99%EC%A0%90
112,Geumjeong Station,그램그램 금정점,소고기구이,19,https://store.naver.com/restaurants/detail?entry=ple&id=20123605&query=%EA%B7%B8%EB%9E%A8%EA%B7%B8%EB%9E%A8%20%EA%B8%88%EC%A0%95%EC%A0%90
113,Geumjeong Station,태영생막창,"곱창,막창,양",19,https://store.naver.com/restaurants/detail?entry=ple&id=36844516&query=%ED%83%9C%EC%98%81%EC%83%9D%EB%A7%89%EC%B0%BD
114,Geumjeong Station,저잣거리,돼지고기구이,19,https://store.naver.com/restaurants/detail?entry=ple&id=21164721&query=%EC%A0%80%EC%9E%A3%EA%B1%B0%EB%A6%AC
115,Geumjeong Station,동서네낙지 산본점,낙지요리,18,https://store.naver.com/restaurants/detail?entry=ple&id=1818684791&query=%EB%8F%99%EC%84%9C%EB%84%A4%EB%82%99%EC%A7%80%20%EC%82%B0%EB%B3%B8%EC%A0%90
116,Geumjeong Station,구이정,소고기구이,17,https://store.naver.com/restaurants/detail?entry=ple&id=19767585&query=%EA%B5%AC%EC%9D%B4%EC%A0%95
117,Geumjeong Station,깡돈 금정점,"곱창,막창,양",17,https://store.naver.com/restaurants/detail?entry=ple&id=1875573628&query=%EA%B9%A1%EB%8F%88%20%EA%B8%88%EC%A0%95%EC%A0%90
118,Geumjeong Station,이차돌 군포금정역점,소고기구이,17,https://store.naver.com/restaurants/detail?entry=ple&id=1040761970&query=%EC%9D%B4%EC%B0%A8%EB%8F%8C%20%EA%B5%B0%ED%8F%AC%EA%B8%88%EC%A0%95%EC%97%AD%EC%A0%90
119,Geumjeong Station,엔제리너스 금정민병철점,카페,16,https://store.naver.com/restaurants/detail?entry=ple&id=13579285&query=%EC%97%94%EC%A0%9C%EB%A6%AC%EB%84%88%EC%8A%A4%20%EA%B8%88%EC%A0%95%EB%AF%BC%EB%B3%91%EC%B2%A0%EC%A0%90
