,station,name,review,category,link
33,Banghwa Station,고봉민김밥인 서울방화점,7,분식,https://store.naver.com/restaurants/detail?entry=ple&id=32315842&query=%EA%B3%A0%EB%B4%89%EB%AF%BC%EA%B9%80%EB%B0%A5%EC%9D%B8%20%EC%84%9C%EC%9A%B8%EB%B0%A9%ED%99%94%EC%A0%90
34,Banghwa Station,린치타이,5,중식당,https://store.naver.com/restaurants/detail?entry=ple&id=21637531&query=%EB%A6%B0%EC%B9%98%ED%83%80%EC%9D%B4
35,Banghwa Station,바다선생,5,복어요리,https://store.naver.com/restaurants/detail?entry=ple&id=18414127&query=%EB%B0%94%EB%8B%A4%EC%84%A0%EC%83%9D
36,Banghwa Station,정가네닭국수,4,한식,https://store.naver.com/restaurants/detail?entry=ple&id=1886440182&query=%EC%A0%95%EA%B0%80%EB%84%A4%EB%8B%AD%EA%B5%AD%EC%88%98
37,Banghwa Station,돈까스몬스터,4,돈가스,https://store.naver.com/restaurants/detail?entry=ple&id=1824967346&query=%EB%8F%88%EA%B9%8C%EC%8A%A4%EB%AA%AC%EC%8A%A4%ED%84%B0
38,Banghwa Station,마라짬뽕,4,중식당,https://store.naver.com/restaurants/detail?entry=ple&id=37720808&query=%EB%A7%88%EB%9D%BC%EC%A7%AC%EB%BD%95
39,Banghwa Station,한우촌생삼겹방화본점,4,"육류,고기요리",https://store.naver.com/restaurants/detail?entry=ple&id=20920892&query=%ED%95%9C%EC%9A%B0%EC%B4%8C%EC%83%9D%EC%82%BC%EA%B2%B9%EB%B0%A9%ED%99%94%EB%B3%B8%EC%A0%90
40,Banghwa Station,59쌀피자 방화역점,4,피자,https://store.naver.com/restaurants/detail?entry=ple&id=31600727&query=59%EC%8C%80%ED%94%BC%EC%9E%90%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
41,Banghwa Station,이디야 방화역점,4,카페,https://store.naver.com/restaurants/detail?entry=ple&id=38277165&query=%EC%9D%B4%EB%94%94%EC%95%BC%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
42,Banghwa Station,토마토김밥 방화역점,4,분식,https://store.naver.com/restaurants/detail?entry=ple&id=37916657&query=%ED%86%A0%EB%A7%88%ED%86%A0%EA%B9%80%EB%B0%A5%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
43,Banghwa Station,강씨네 소곱창구이,3,"곱창,막창,양",https://store.naver.com/restaurants/detail?entry=ple&id=1333940223&query=%EA%B0%95%EC%94%A8%EB%84%A4%20%EC%86%8C%EA%B3%B1%EC%B0%BD%EA%B5%AC%EC%9D%B4
44,Banghwa Station,장수삼계탕,3,"백숙,삼계탕",https://store.naver.com/restaurants/detail?entry=ple&id=1080937218&query=%EC%9E%A5%EC%88%98%EC%82%BC%EA%B3%84%ED%83%95
45,Banghwa Station,애정당,3,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1247865899&query=%EC%95%A0%EC%A0%95%EB%8B%B9
46,Banghwa Station,김삿갓고향빈대떡,2,"전,빈대떡",https://store.naver.com/restaurants/detail?entry=ple&id=1011908281&query=%EA%B9%80%EC%82%BF%EA%B0%93%EA%B3%A0%ED%96%A5%EB%B9%88%EB%8C%80%EB%96%A1
47,Banghwa Station,커피에반하다 방화역점,2,카페,https://store.naver.com/restaurants/detail?entry=ple&id=1227919987&query=%EC%BB%A4%ED%94%BC%EC%97%90%EB%B0%98%ED%95%98%EB%8B%A4%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
48,Banghwa Station,본죽 방화역점,2,죽,https://store.naver.com/restaurants/detail?entry=ple&id=12977745&query=%EB%B3%B8%EC%A3%BD%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
49,Banghwa Station,메가커피 방화역점,2,카페,https://store.naver.com/restaurants/detail?entry=ple&id=1139376923&query=%EB%A9%94%EA%B0%80%EC%BB%A4%ED%94%BC%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
50,Banghwa Station,맛닭꼬 방화역점,2,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=1822442618&query=%EB%A7%9B%EB%8B%AD%EA%BC%AC%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
51,Banghwa Station,봉구비어 방화역점,2,"맥주,호프",https://store.naver.com/restaurants/detail?entry=ple&id=83410922&query=%EB%B4%89%EA%B5%AC%EB%B9%84%EC%96%B4%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
52,Banghwa Station,깐부치킨 방화역점,2,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=37064347&query=%EA%B9%90%EB%B6%80%EC%B9%98%ED%82%A8%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
53,Banghwa Station,컴포즈커피 방화역점,2,카페,https://store.naver.com/restaurants/detail?entry=ple&id=1781121672&query=%EC%BB%B4%ED%8F%AC%EC%A6%88%EC%BB%A4%ED%94%BC%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
54,Banghwa Station,버들골이야기 방화점,2,포장마차,https://store.naver.com/restaurants/detail?entry=ple&id=33972713&query=%EB%B2%84%EB%93%A4%EA%B3%A8%EC%9D%B4%EC%95%BC%EA%B8%B0%20%EB%B0%A9%ED%99%94%EC%A0%90
55,Banghwa Station,던킨도너츠 방화역점,2,도넛,https://store.naver.com/restaurants/detail?entry=ple&id=11493052&query=%EB%8D%98%ED%82%A8%EB%8F%84%EB%84%88%EC%B8%A0%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
56,Banghwa Station,뚜레쥬르 방화역점,2,베이커리,https://store.naver.com/restaurants/detail?entry=ple&id=10990223&query=%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
57,Banghwa Station,커피베이 방화역점,2,카페,https://store.naver.com/restaurants/detail?entry=ple&id=36918523&query=%EC%BB%A4%ED%94%BC%EB%B2%A0%EC%9D%B4%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
58,Banghwa Station,봉카페,1,토스트,https://store.naver.com/restaurants/detail?entry=ple&id=1122007135&query=%EB%B4%89%EC%B9%B4%ED%8E%98
59,Banghwa Station,좋은날 집밥 도시락,1,한식,https://store.naver.com/restaurants/detail?entry=ple&id=38232837&query=%EC%A2%8B%EC%9D%80%EB%82%A0%20%EC%A7%91%EB%B0%A5%20%EB%8F%84%EC%8B%9C%EB%9D%BD
60,Banghwa Station,필레오,1,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1322362245&query=%ED%95%84%EB%A0%88%EC%98%A4
61,Banghwa Station,쫄면주는 삼겹본능 방화역점,1,돼지고기구이,https://store.naver.com/restaurants/detail?entry=ple&id=1638603409&query=%EC%AB%84%EB%A9%B4%EC%A3%BC%EB%8A%94%20%EC%82%BC%EA%B2%B9%EB%B3%B8%EB%8A%A5%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
62,Banghwa Station,피자스쿨 방화역점,1,피자,https://store.naver.com/restaurants/detail?entry=ple&id=401225138&query=%ED%94%BC%EC%9E%90%EC%8A%A4%EC%BF%A8%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
63,Banghwa Station,고향집 생고기,1,"육류,고기요리",https://store.naver.com/restaurants/detail?entry=ple&id=18414120&query=%EA%B3%A0%ED%96%A5%EC%A7%91%20%EC%83%9D%EA%B3%A0%EA%B8%B0
64,Banghwa Station,도망,1,요리주점,https://store.naver.com/restaurants/detail?entry=ple&id=1709467242&query=%EB%8F%84%EB%A7%9D
65,Banghwa Station,명인만두 방화점,0,분식,https://store.naver.com/restaurants/detail?entry=ple&id=1943342932&query=%EB%AA%85%EC%9D%B8%EB%A7%8C%EB%91%90%20%EB%B0%A9%ED%99%94%EC%A0%90
66,Banghwa Station,행복한돈까스,0,돈가스,https://store.naver.com/restaurants/detail?entry=ple&id=1482746851&query=%ED%96%89%EB%B3%B5%ED%95%9C%EB%8F%88%EA%B9%8C%EC%8A%A4
67,Banghwa Station,이지바이 방화점,0,베이커리,https://store.naver.com/restaurants/detail?entry=ple&id=37191875&query=%EC%9D%B4%EC%A7%80%EB%B0%94%EC%9D%B4%20%EB%B0%A9%ED%99%94%EC%A0%90
68,Banghwa Station,엠에스이엔지,0,"과일,주스전문점",https://store.naver.com/restaurants/detail?entry=ple&id=460918381&query=%EC%97%A0%EC%97%90%EC%8A%A4%EC%9D%B4%EC%97%94%EC%A7%80
69,Banghwa Station,인삼밭 아들네 옛날통닭,0,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=1542533857&query=%EC%9D%B8%EC%82%BC%EB%B0%AD%20%EC%95%84%EB%93%A4%EB%84%A4%20%EC%98%9B%EB%82%A0%ED%86%B5%EB%8B%AD
70,Banghwa Station,왕십리원조곱창,0,"곱창,막창,양",https://store.naver.com/restaurants/detail?entry=ple&id=1306301880&query=%EC%99%95%EC%8B%AD%EB%A6%AC%EC%9B%90%EC%A1%B0%EA%B3%B1%EC%B0%BD
71,Banghwa Station,생활커피 방화역점,0,카페,https://store.naver.com/restaurants/detail?entry=ple&id=1413585053&query=%EC%83%9D%ED%99%9C%EC%BB%A4%ED%94%BC%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
72,Banghwa Station,치킨뱅이방화역점,0,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=38011335&query=%EC%B9%98%ED%82%A8%EB%B1%85%EC%9D%B4%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
73,Banghwa Station,파리바게뜨 방화역점,0,베이커리,https://store.naver.com/restaurants/detail?entry=ple&id=18372544&query=%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%EB%9C%A8%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
74,Banghwa Station,또래오래 방화점,0,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=1583093021&query=%EB%98%90%EB%9E%98%EC%98%A4%EB%9E%98%20%EB%B0%A9%ED%99%94%EC%A0%90
75,Banghwa Station,HOPE먹고가시게,0,술집,https://store.naver.com/restaurants/detail?entry=ple&id=38522234&query=HOPE%EB%A8%B9%EA%B3%A0%EA%B0%80%EC%8B%9C%EA%B2%8C
76,Banghwa Station,남해아구찜,0,"아귀찜,해물찜",https://store.naver.com/restaurants/detail?entry=ple&id=20840579&query=%EB%82%A8%ED%95%B4%EC%95%84%EA%B5%AC%EC%B0%9C
77,Banghwa Station,마타디 배이커리,0,베이커리,https://store.naver.com/restaurants/detail?entry=ple&id=1068461047&query=%EB%A7%88%ED%83%80%EB%94%94%20%EB%B0%B0%EC%9D%B4%EC%BB%A4%EB%A6%AC
78,Banghwa Station,카페 벨라노이,0,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1785902703&query=%EC%B9%B4%ED%8E%98%20%EB%B2%A8%EB%9D%BC%EB%85%B8%EC%9D%B4
79,Banghwa Station,우리식당,0,한식,https://store.naver.com/restaurants/detail?entry=ple&id=20909791&query=%EC%9A%B0%EB%A6%AC%EC%8B%9D%EB%8B%B9
80,Banghwa Station,집만두,0,"칼국수,만두",https://store.naver.com/restaurants/detail?entry=ple&id=1046789162&query=%EC%A7%91%EB%A7%8C%EB%91%90
81,Banghwa Station,진진유황오리,0,오리요리,https://store.naver.com/restaurants/detail?entry=ple&id=614705819&query=%EC%A7%84%EC%A7%84%EC%9C%A0%ED%99%A9%EC%98%A4%EB%A6%AC
82,Banghwa Station,주물럭브라더스 방화점,0,소고기구이,https://store.naver.com/restaurants/detail?entry=ple&id=21902148&query=%EC%A3%BC%EB%AC%BC%EB%9F%AD%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4%20%EB%B0%A9%ED%99%94%EC%A0%90
83,Banghwa Station,굽네치킨방화3동점,0,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=20844391&query=%EA%B5%BD%EB%84%A4%EC%B9%98%ED%82%A8%EB%B0%A9%ED%99%943%EB%8F%99%EC%A0%90
84,Banghwa Station,맥주팜,0,"맥주,호프",https://store.naver.com/restaurants/detail?entry=ple&id=883943961&query=%EB%A7%A5%EC%A3%BC%ED%8C%9C
85,Banghwa Station,카페라벤델,0,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1415948244&query=%EC%B9%B4%ED%8E%98%EB%9D%BC%EB%B2%A4%EB%8D%B8
86,Banghwa Station,381호점 방화역점,0,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1370005865&query=381%ED%98%B8%EC%A0%90%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
87,Banghwa Station,코코호도 방화역점,0,호두과자,https://store.naver.com/restaurants/detail?entry=ple&id=19458616&query=%EC%BD%94%EC%BD%94%ED%98%B8%EB%8F%84%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
88,Banghwa Station,마산아구찜,0,"아귀찜,해물찜",https://store.naver.com/restaurants/detail?entry=ple&id=20867677&query=%EB%A7%88%EC%82%B0%EC%95%84%EA%B5%AC%EC%B0%9C
89,Banghwa Station,아딸 방화점,0,분식,https://store.naver.com/restaurants/detail?entry=ple&id=880721298&query=%EC%95%84%EB%94%B8%20%EB%B0%A9%ED%99%94%EC%A0%90
90,Banghwa Station,빵굽는하우스,0,베이커리,https://store.naver.com/restaurants/detail?entry=ple&id=20271633&query=%EB%B9%B5%EA%B5%BD%EB%8A%94%ED%95%98%EC%9A%B0%EC%8A%A4
91,Banghwa Station,금강종합음식백화점,0,한식,https://store.naver.com/restaurants/detail?entry=ple&id=20859878&query=%EA%B8%88%EA%B0%95%EC%A2%85%ED%95%A9%EC%9D%8C%EC%8B%9D%EB%B0%B1%ED%99%94%EC%A0%90
92,Banghwa Station,감성커피 방화역점,0,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1651906196&query=%EA%B0%90%EC%84%B1%EC%BB%A4%ED%94%BC%20%EB%B0%A9%ED%99%94%EC%97%AD%EC%A0%90
93,Gaehwasan Station,쭉심 개화산점,208,주꾸미요리,https://store.naver.com/restaurants/detail?entry=ple&id=31905740&query=%EC%AD%89%EC%8B%AC%20%EA%B0%9C%ED%99%94%EC%82%B0%EC%A0%90
94,Gaehwasan Station,원조나주곰탕,173,"곰탕,설렁탕",https://store.naver.com/restaurants/detail?entry=ple&id=18411290&query=%EC%9B%90%EC%A1%B0%EB%82%98%EC%A3%BC%EA%B3%B0%ED%83%95
95,Gaehwasan Station,오주방,54,"스파게티,파스타전문",https://store.naver.com/restaurants/detail?entry=ple&id=38262188&query=%EC%98%A4%EC%A3%BC%EB%B0%A9
96,Gaehwasan Station,개화산 튀김명가,46,종합분식,https://store.naver.com/restaurants/detail?entry=ple&id=13391749&query=%EA%B0%9C%ED%99%94%EC%82%B0%20%ED%8A%80%EA%B9%80%EB%AA%85%EA%B0%80
97,Gaehwasan Station,육손곱창전골,41,"곱창,막창,양",https://store.naver.com/restaurants/detail?entry=ple&id=1415225348&query=%EC%9C%A1%EC%86%90%EA%B3%B1%EC%B0%BD%EC%A0%84%EA%B3%A8
98,Gaehwasan Station,다미 초밥&참치,35,"초밥,롤",https://store.naver.com/restaurants/detail?entry=ple&id=1485813372&query=%EB%8B%A4%EB%AF%B8%20%EC%B4%88%EB%B0%A5%26%EC%B0%B8%EC%B9%98
99,Gaehwasan Station,마틸다,34,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=36010705&query=%EB%A7%88%ED%8B%B8%EB%8B%A4
100,Gaehwasan Station,피자알볼로 방화점,29,피자,https://store.naver.com/restaurants/detail?entry=ple&id=33130892&query=%ED%94%BC%EC%9E%90%EC%95%8C%EB%B3%BC%EB%A1%9C%20%EB%B0%A9%ED%99%94%EC%A0%90
101,Gaehwasan Station,여기모이소,28,"육류,고기요리",https://store.naver.com/restaurants/detail?entry=ple&id=1285545966&query=%EC%97%AC%EA%B8%B0%EB%AA%A8%EC%9D%B4%EC%86%8C
102,Gaehwasan Station,채선당 방화점 (샤브&한우구이),26,샤브샤브,https://store.naver.com/restaurants/detail?entry=ple&id=12012122&query=%EC%B1%84%EC%84%A0%EB%8B%B9%20%EB%B0%A9%ED%99%94%EC%A0%90%20(%EC%83%A4%EB%B8%8C%26%ED%95%9C%EC%9A%B0%EA%B5%AC%EC%9D%B4)
103,Gaehwasan Station,춘천집닭갈비 방화점,20,닭갈비,https://store.naver.com/restaurants/detail?entry=ple&id=34647231&query=%EC%B6%98%EC%B2%9C%EC%A7%91%EB%8B%AD%EA%B0%88%EB%B9%84%20%EB%B0%A9%ED%99%94%EC%A0%90
104,Gaehwasan Station,런치n,20,떡볶이,https://store.naver.com/restaurants/detail?entry=ple&id=1242196330&query=%EB%9F%B0%EC%B9%98n
105,Gaehwasan Station,세컨플로어,18,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1481515619&query=%EC%84%B8%EC%BB%A8%ED%94%8C%EB%A1%9C%EC%96%B4
106,Gaehwasan Station,노랑통닭 개화산역점,15,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=62158056&query=%EB%85%B8%EB%9E%91%ED%86%B5%EB%8B%AD%20%EA%B0%9C%ED%99%94%EC%82%B0%EC%97%AD%EC%A0%90
107,Gaehwasan Station,식당백년의 고독,14,일식당,https://store.naver.com/restaurants/detail?entry=ple&id=36937938&query=%EC%8B%9D%EB%8B%B9%EB%B0%B1%EB%85%84%EC%9D%98%20%EA%B3%A0%EB%8F%85
108,Gaehwasan Station,티바두마리치킨 방화2동점,14,"치킨,닭강정",https://store.naver.com/restaurants/detail?entry=ple&id=18373378&query=%ED%8B%B0%EB%B0%94%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8%20%EB%B0%A9%ED%99%942%EB%8F%99%EC%A0%90
109,Gaehwasan Station,투썸플레이스 개화산역점,12,카페,https://store.naver.com/restaurants/detail?entry=ple&id=36948790&query=%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EA%B0%9C%ED%99%94%EC%82%B0%EC%97%AD%EC%A0%90
110,Gaehwasan Station,온새미로테이블,12,샌드위치,https://store.naver.com/restaurants/detail?entry=ple&id=1181763505&query=%EC%98%A8%EC%83%88%EB%AF%B8%EB%A1%9C%ED%85%8C%EC%9D%B4%EB%B8%94
111,Gaehwasan Station,연리지,11,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=787437550&query=%EC%97%B0%EB%A6%AC%EC%A7%80
112,Gaehwasan Station,스파티움,7,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=33109164&query=%EC%8A%A4%ED%8C%8C%ED%8B%B0%EC%9B%80
113,Gaehwasan Station,할리스커피 개화산점,7,카페,https://store.naver.com/restaurants/detail?entry=ple&id=20661736&query=%ED%95%A0%EB%A6%AC%EC%8A%A4%EC%BB%A4%ED%94%BC%20%EA%B0%9C%ED%99%94%EC%82%B0%EC%A0%90
114,Gaehwasan Station,왕뚜껑돝떼마을생삼겹살,7,돼지고기구이,https://store.naver.com/restaurants/detail?entry=ple&id=13151760&query=%EC%99%95%EB%9A%9C%EA%BB%91%EB%8F%9D%EB%96%BC%EB%A7%88%EC%9D%84%EC%83%9D%EC%82%BC%EA%B2%B9%EC%82%B4
115,Gaehwasan Station,봉구비어 &봉구통닭 개화산역점,6,"맥주,호프",https://store.naver.com/restaurants/detail?entry=ple&id=35357859&query=%EB%B4%89%EA%B5%AC%EB%B9%84%EC%96%B4%20%26%EB%B4%89%EA%B5%AC%ED%86%B5%EB%8B%AD%20%EA%B0%9C%ED%99%94%EC%82%B0%EC%97%AD%EC%A0%90
116,Gaehwasan Station,베일리 베이킹 스튜디오&카페,6,"카페,디저트",https://store.naver.com/restaurants/detail?entry=ple&id=1469958900&query=%EB%B2%A0%EC%9D%BC%EB%A6%AC%20%EB%B2%A0%EC%9D%B4%ED%82%B9%20%EC%8A%A4%ED%8A%9C%EB%94%94%EC%98%A4%26%EC%B9%B4%ED%8E%98
117,Gaehwasan Station,장원순대국,6,한식,https://store.naver.com/restaurants/detail?entry=ple&id=20832686&query=%EC%9E%A5%EC%9B%90%EC%88%9C%EB%8C%80%EA%B5%AD
118,Gaehwasan Station,일품사천불짬뽕,6,중식당,https://store.naver.com/restaurants/detail?entry=ple&id=64459232&query=%EC%9D%BC%ED%92%88%EC%82%AC%EC%B2%9C%EB%B6%88%EC%A7%AC%EB%BD%95
