,station,name,category,review,url
87,Jongno 5-ga Station,비트포비아 대학로,방탈출카페,523,https://store.naver.com/restaurants/detail?entry=ple&id=37663526&query=%EB%B9%84%ED%8A%B8%ED%8F%AC%EB%B9%84%EC%95%84%20%EB%8C%80%ED%95%99%EB%A1%9C
88,Jongno 5-ga Station,키이스케이프 대학로점,방탈출카페,346,https://store.naver.com/restaurants/detail?entry=ple&id=37130987&query=%ED%82%A4%EC%9D%B4%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84%20%EB%8C%80%ED%95%99%EB%A1%9C%EC%A0%90
89,Jongno 5-ga Station,티파니,룸카페,290,https://store.naver.com/restaurants/detail?entry=ple&id=33292267&query=%ED%8B%B0%ED%8C%8C%EB%8B%88
90,Jongno 5-ga Station,셜록홈즈 대학로점,방탈출카페,199,https://store.naver.com/restaurants/detail?entry=ple&id=1907056844&query=%EC%85%9C%EB%A1%9D%ED%99%88%EC%A6%88%20%EB%8C%80%ED%95%99%EB%A1%9C%EC%A0%90
91,Jongno 5-ga Station,지니어스 이스케이프,방탈출카페,77,https://store.naver.com/restaurants/detail?entry=ple&id=37558865&query=%EC%A7%80%EB%8B%88%EC%96%B4%EC%8A%A4%20%EC%9D%B4%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84
92,Jongno 5-ga Station,콩툰 동대문APM점,북카페,139,https://store.naver.com/restaurants/detail?entry=ple&id=209605723&query=%EC%BD%A9%ED%88%B0%20%EB%8F%99%EB%8C%80%EB%AC%B8APM%EC%A0%90
93,Jongno 5-ga Station,카페룸스룸스 대학로점,룸카페,14,https://store.naver.com/restaurants/detail?entry=ple&id=13454733&query=%EC%B9%B4%ED%8E%98%EB%A3%B8%EC%8A%A4%EB%A3%B8%EC%8A%A4%20%EB%8C%80%ED%95%99%EB%A1%9C%EC%A0%90
94,Jongno 5-ga Station,긱스타 PC방,PC방,1,https://store.naver.com/restaurants/detail?entry=ple&id=1026389917&query=%EA%B8%B1%EC%8A%A4%ED%83%80%20PC%EB%B0%A9
95,Jongno 3-ga Station,룸 이에스씨,방탈출카페,"2,117",https://store.naver.com/restaurants/detail?entry=ple&id=37259688&query=%EB%A3%B8%20%EC%9D%B4%EC%97%90%EC%8A%A4%EC%94%A8
96,Jongno 3-ga Station,시크릿챔버,방탈출카페,898,https://store.naver.com/restaurants/detail?entry=ple&id=37641764&query=%EC%8B%9C%ED%81%AC%EB%A6%BF%EC%B1%94%EB%B2%84
97,Jongno 3-ga Station,비트포비아 대학로,방탈출카페,523,https://store.naver.com/restaurants/detail?entry=ple&id=37663526&query=%EB%B9%84%ED%8A%B8%ED%8F%AC%EB%B9%84%EC%95%84%20%EB%8C%80%ED%95%99%EB%A1%9C
98,Jongno 3-ga Station,덤앤더머 방탈출카페,방탈출카페,371,https://store.naver.com/restaurants/detail?entry=ple&id=491249986&query=%EB%8D%A4%EC%95%A4%EB%8D%94%EB%A8%B8%20%EB%B0%A9%ED%83%88%EC%B6%9C%EC%B9%B4%ED%8E%98
