,station,name,category,review,url
22,possible station,큐브트리,룸카페, 대 (2인),https://store.naver.com/restaurants/detail?entry=ple&id=1322891393&query=%ED%81%90%EB%B8%8C%ED%8A%B8%EB%A6%AC
23,possible station,미래당구장,당구장,[],https://store.naver.com/restaurants/detail?entry=ple&id=1765152594&query=%EB%AF%B8%EB%9E%98%EB%8B%B9%EA%B5%AC%EC%9E%A5
24,possible station,YJ보드카페,보드카페,[],https://store.naver.com/restaurants/detail?entry=ple&id=1786092813&query=YJ%EB%B3%B4%EB%93%9C%EC%B9%B4%ED%8E%98
25,Uijeongbu Station,더조커,보드카페,219,https://store.naver.com/restaurants/detail?entry=ple&id=1825830903&query=%EB%8D%94%EC%A1%B0%EC%BB%A4
26,Uijeongbu Station,액시트 방탈출카페,방탈출카페,145,https://store.naver.com/restaurants/detail?entry=ple&id=38466830&query=%EC%95%A1%EC%8B%9C%ED%8A%B8%20%EB%B0%A9%ED%83%88%EC%B6%9C%EC%B9%B4%ED%8E%98
27,Uijeongbu Station,콩툰 의정부점,북카페,79,https://store.naver.com/restaurants/detail?entry=ple&id=906915131&query=%EC%BD%A9%ED%88%B0%20%EC%9D%98%EC%A0%95%EB%B6%80%EC%A0%90
28,Uijeongbu Station,코마이스케이프 의정부점,방탈출카페,59,https://store.naver.com/restaurants/detail?entry=ple&id=70254297&query=%EC%BD%94%EB%A7%88%EC%9D%B4%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84%20%EC%9D%98%EC%A0%95%EB%B6%80%EC%A0%90
29,Uijeongbu Station,명보드게임 2호점,보드카페,26,https://store.naver.com/restaurants/detail?entry=ple&id=48033677&query=%EB%AA%85%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%202%ED%98%B8%EC%A0%90
30,Uijeongbu Station,트릭이스케이프,방탈출카페,19,https://store.naver.com/restaurants/detail?entry=ple&id=37616013&query=%ED%8A%B8%EB%A6%AD%EC%9D%B4%EC%8A%A4%EC%BC%80%EC%9D%B4%ED%94%84
31,Uijeongbu Station,추억의 놀이터,룸카페,14,https://store.naver.com/restaurants/detail?entry=ple&id=36952564&query=%EC%B6%94%EC%96%B5%EC%9D%98%20%EB%86%80%EC%9D%B4%ED%84%B0
32,Uijeongbu Station,뽀드카페,보드카페,14,https://store.naver.com/restaurants/detail?entry=ple&id=1718772456&query=%EB%BD%80%EB%93%9C%EC%B9%B4%ED%8E%98
33,Uijeongbu Station,셜록홈즈 의정부점,방탈출카페,11,https://store.naver.com/restaurants/detail?entry=ple&id=1671815107&query=%EC%85%9C%EB%A1%9D%ED%99%88%EC%A6%88%20%EC%9D%98%EC%A0%95%EB%B6%80%EC%A0%90
34,Uijeongbu Station,꽁냥꽁냥 꽁다방,룸카페,7,https://store.naver.com/restaurants/detail?entry=ple&id=1110205514&query=%EA%BD%81%EB%83%A5%EA%BD%81%EB%83%A5%20%EA%BD%81%EB%8B%A4%EB%B0%A9
35,Uijeongbu Station,7번가THEPLAY호텔,모텔,6,https://store.naver.com/restaurants/detail?entry=ple&id=41251757&query=7%EB%B2%88%EA%B0%80THEPLAY%ED%98%B8%ED%85%94
36,Uijeongbu Station,큐브트리,룸카페, 대 (2인),https://store.naver.com/restaurants/detail?entry=ple&id=1322891393&query=%ED%81%90%EB%B8%8C%ED%8A%B8%EB%A6%AC
37,Uijeongbu Station,미래당구장,당구장,[],https://store.naver.com/restaurants/detail?entry=ple&id=1765152594&query=%EB%AF%B8%EB%9E%98%EB%8B%B9%EA%B5%AC%EC%9E%A5
38,Uijeongbu Station,YJ보드카페,보드카페,[],https://store.naver.com/restaurants/detail?entry=ple&id=1786092813&query=YJ%EB%B3%B4%EB%93%9C%EC%B9%B4%ED%8E%98
39,Hoeryong Station,7번가THEPLAY호텔,모텔,6,https://store.naver.com/restaurants/detail?entry=ple&id=41251757&query=7%EB%B2%88%EA%B0%80THEPLAY%ED%98%B8%ED%85%94
40,Hoeryong Station,7번가THEPLAY호텔,모텔,6,https://store.naver.com/restaurants/detail?entry=ple&id=41251757&query=7%EB%B2%88%EA%B0%80THEPLAY%ED%98%B8%ED%85%94
41,Hwarangdae Station,4인용식탁,보드카페,[],https://store.naver.com/restaurants/detail?entry=ple&id=1354438540&query=4%EC%9D%B8%EC%9A%A9%EC%8B%9D%ED%83%81
42,Hoeryong Station,7번가THEPLAY호텔,모텔,6,https://store.naver.com/restaurants/detail?entry=ple&id=41251757&query=7%EB%B2%88%EA%B0%80THEPLAY%ED%98%B8%ED%85%94
43,Hoeryong Station,7번가THEPLAY호텔,모텔,6,https://store.naver.com/restaurants/detail?entry=ple&id=41251757&query=7%EB%B2%88%EA%B0%80THEPLAY%ED%98%B8%ED%85%94
44,Changdong Station,콜코인노래방,노래방,1,https://store.naver.com/restaurants/detail?entry=ple&id=38008577&query=%EC%BD%9C%EC%BD%94%EC%9D%B8%EB%85%B8%EB%9E%98%EB%B0%A9
45,Nokcheon Station,더메이즈 노원,방탈출카페,467,https://store.naver.com/restaurants/detail?entry=ple&id=41395678&query=%EB%8D%94%EB%A9%94%EC%9D%B4%EC%A6%88%20%EB%85%B8%EC%9B%90
46,Nokcheon Station,더코드,방탈출카페,316,https://store.naver.com/restaurants/detail?entry=ple&id=37624250&query=%EB%8D%94%EC%BD%94%EB%93%9C
47,Nokcheon Station,아이존팝 노원점,오락실,80,https://store.naver.com/restaurants/detail?entry=ple&id=1149373194&query=%EC%95%84%EC%9D%B4%EC%A1%B4%ED%8C%9D%20%EB%85%B8%EC%9B%90%EC%A0%90
48,Nokcheon Station,셜록홈즈 노원점,방탈출카페,80,https://store.naver.com/restaurants/detail?entry=ple&id=1555122527&query=%EC%85%9C%EB%A1%9D%ED%99%88%EC%A6%88%20%EB%85%B8%EC%9B%90%EC%A0%90
49,Nokcheon Station,보드게임카페 홈즈앤루팡 노원점,보드카페,75,https://store.naver.com/restaurants/detail?entry=ple&id=1048316178&query=%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98%20%ED%99%88%EC%A6%88%EC%95%A4%EB%A3%A8%ED%8C%A1%20%EB%85%B8%EC%9B%90%EC%A0%90
50,Nokcheon Station,보드스토리 노원점,보드카페,59,https://store.naver.com/restaurants/detail?entry=ple&id=37721539&query=%EB%B3%B4%EB%93%9C%EC%8A%A4%ED%86%A0%EB%A6%AC%20%EB%85%B8%EC%9B%90%EC%A0%90
51,Nokcheon Station,몬스터핸드 보드카페,보드카페,52,https://store.naver.com/restaurants/detail?entry=ple&id=1071779653&query=%EB%AA%AC%EC%8A%A4%ED%84%B0%ED%95%B8%EB%93%9C%20%EB%B3%B4%EB%93%9C%EC%B9%B4%ED%8E%98
52,Nokcheon Station,야사노 서울노원점,오락시설,44,https://store.naver.com/restaurants/detail?entry=ple&id=413923791&query=%EC%95%BC%EC%82%AC%EB%85%B8%20%EC%84%9C%EC%9A%B8%EB%85%B8%EC%9B%90%EC%A0%90
53,Nokcheon Station,루시오 보드게임카페,보드카페,27,https://store.naver.com/restaurants/detail?entry=ple&id=1138613284&query=%EB%A3%A8%EC%8B%9C%EC%98%A4%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
54,Nokcheon Station,룸인,룸카페,10,https://store.naver.com/restaurants/detail?entry=ple&id=36519902&query=%EB%A3%B8%EC%9D%B8
55,Nokcheon Station,콜코인노래방,노래방,1,https://store.naver.com/restaurants/detail?entry=ple&id=38008577&query=%EC%BD%9C%EC%BD%94%EC%9D%B8%EB%85%B8%EB%9E%98%EB%B0%A9
56,Nokcheon Station,시크릿룸카페,룸카페,[],https://store.naver.com/restaurants/detail?entry=ple&id=1704882525&query=%EC%8B%9C%ED%81%AC%EB%A6%BF%EB%A3%B8%EC%B9%B4%ED%8E%98
57,Nokcheon Station,룸보드카페,보드카페,[],https://store.naver.com/restaurants/detail?entry=ple&id=1637846257&query=%EB%A3%B8%EB%B3%B4%EB%93%9C%EC%B9%B4%ED%8E%98
58,Nokcheon Station,포커몬 노원점,"맥주,호프", 대 (2인),https://store.naver.com/restaurants/detail?entry=ple&id=1917827372&query=%ED%8F%AC%EC%BB%A4%EB%AA%AC%20%EB%85%B8%EC%9B%90%EC%A0%90
59,Nokcheon Station,더메이즈 노원,방탈출카페,467,https://store.naver.com/restaurants/detail?entry=ple&id=41395678&query=%EB%8D%94%EB%A9%94%EC%9D%B4%EC%A6%88%20%EB%85%B8%EC%9B%90
60,Nokcheon Station,더코드,방탈출카페,316,https://store.naver.com/restaurants/detail?entry=ple&id=37624250&query=%EB%8D%94%EC%BD%94%EB%93%9C
61,Nokcheon Station,아이존팝 노원점,오락실,80,https://store.naver.com/restaurants/detail?entry=ple&id=1149373194&query=%EC%95%84%EC%9D%B4%EC%A1%B4%ED%8C%9D%20%EB%85%B8%EC%9B%90%EC%A0%90
62,Nokcheon Station,셜록홈즈 노원점,방탈출카페,80,https://store.naver.com/restaurants/detail?entry=ple&id=1555122527&query=%EC%85%9C%EB%A1%9D%ED%99%88%EC%A6%88%20%EB%85%B8%EC%9B%90%EC%A0%90
63,Nokcheon Station,보드게임카페 홈즈앤루팡 노원점,보드카페,75,https://store.naver.com/restaurants/detail?entry=ple&id=1048316178&query=%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98%20%ED%99%88%EC%A6%88%EC%95%A4%EB%A3%A8%ED%8C%A1%20%EB%85%B8%EC%9B%90%EC%A0%90
64,Nokcheon Station,보드스토리 노원점,보드카페,59,https://store.naver.com/restaurants/detail?entry=ple&id=37721539&query=%EB%B3%B4%EB%93%9C%EC%8A%A4%ED%86%A0%EB%A6%AC%20%EB%85%B8%EC%9B%90%EC%A0%90
65,Nokcheon Station,몬스터핸드 보드카페,보드카페,52,https://store.naver.com/restaurants/detail?entry=ple&id=1071779653&query=%EB%AA%AC%EC%8A%A4%ED%84%B0%ED%95%B8%EB%93%9C%20%EB%B3%B4%EB%93%9C%EC%B9%B4%ED%8E%98
66,Nokcheon Station,야사노 서울노원점,오락시설,44,https://store.naver.com/restaurants/detail?entry=ple&id=413923791&query=%EC%95%BC%EC%82%AC%EB%85%B8%20%EC%84%9C%EC%9A%B8%EB%85%B8%EC%9B%90%EC%A0%90
67,Nokcheon Station,루시오 보드게임카페,보드카페,27,https://store.naver.com/restaurants/detail?entry=ple&id=1138613284&query=%EB%A3%A8%EC%8B%9C%EC%98%A4%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
68,Nokcheon Station,룸인,룸카페,10,https://store.naver.com/restaurants/detail?entry=ple&id=36519902&query=%EB%A3%B8%EC%9D%B8
69,Nokcheon Station,콜코인노래방,노래방,1,https://store.naver.com/restaurants/detail?entry=ple&id=38008577&query=%EC%BD%9C%EC%BD%94%EC%9D%B8%EB%85%B8%EB%9E%98%EB%B0%A9
70,Nokcheon Station,시크릿룸카페,룸카페,[],https://store.naver.com/restaurants/detail?entry=ple&id=1704882525&query=%EC%8B%9C%ED%81%AC%EB%A6%BF%EB%A3%B8%EC%B9%B4%ED%8E%98
71,Nokcheon Station,룸보드카페,보드카페,[],https://store.naver.com/restaurants/detail?entry=ple&id=1637846257&query=%EB%A3%B8%EB%B3%B4%EB%93%9C%EC%B9%B4%ED%8E%98
72,Nokcheon Station,포커몬 노원점,"맥주,호프", 대 (2인),https://store.naver.com/restaurants/detail?entry=ple&id=1917827372&query=%ED%8F%AC%EC%BB%A4%EB%AA%AC%20%EB%85%B8%EC%9B%90%EC%A0%90
73,Nokcheon Station,더메이즈 노원,방탈출카페,467,https://store.naver.com/restaurants/detail?entry=ple&id=41395678&query=%EB%8D%94%EB%A9%94%EC%9D%B4%EC%A6%88%20%EB%85%B8%EC%9B%90
74,Nokcheon Station,더코드,방탈출카페,316,https://store.naver.com/restaurants/detail?entry=ple&id=37624250&query=%EB%8D%94%EC%BD%94%EB%93%9C
75,Nokcheon Station,아이존팝 노원점,오락실,80,https://store.naver.com/restaurants/detail?entry=ple&id=1149373194&query=%EC%95%84%EC%9D%B4%EC%A1%B4%ED%8C%9D%20%EB%85%B8%EC%9B%90%EC%A0%90
76,Nokcheon Station,셜록홈즈 노원점,방탈출카페,80,https://store.naver.com/restaurants/detail?entry=ple&id=1555122527&query=%EC%85%9C%EB%A1%9D%ED%99%88%EC%A6%88%20%EB%85%B8%EC%9B%90%EC%A0%90
77,Nokcheon Station,보드게임카페 홈즈앤루팡 노원점,보드카페,75,https://store.naver.com/restaurants/detail?entry=ple&id=1048316178&query=%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98%20%ED%99%88%EC%A6%88%EC%95%A4%EB%A3%A8%ED%8C%A1%20%EB%85%B8%EC%9B%90%EC%A0%90
78,Nokcheon Station,보드스토리 노원점,보드카페,59,https://store.naver.com/restaurants/detail?entry=ple&id=37721539&query=%EB%B3%B4%EB%93%9C%EC%8A%A4%ED%86%A0%EB%A6%AC%20%EB%85%B8%EC%9B%90%EC%A0%90
79,Nokcheon Station,몬스터핸드 보드카페,보드카페,52,https://store.naver.com/restaurants/detail?entry=ple&id=1071779653&query=%EB%AA%AC%EC%8A%A4%ED%84%B0%ED%95%B8%EB%93%9C%20%EB%B3%B4%EB%93%9C%EC%B9%B4%ED%8E%98
80,Nokcheon Station,야사노 서울노원점,오락시설,44,https://store.naver.com/restaurants/detail?entry=ple&id=413923791&query=%EC%95%BC%EC%82%AC%EB%85%B8%20%EC%84%9C%EC%9A%B8%EB%85%B8%EC%9B%90%EC%A0%90
81,Nokcheon Station,루시오 보드게임카페,보드카페,27,https://store.naver.com/restaurants/detail?entry=ple&id=1138613284&query=%EB%A3%A8%EC%8B%9C%EC%98%A4%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
82,Nokcheon Station,룸인,룸카페,10,https://store.naver.com/restaurants/detail?entry=ple&id=36519902&query=%EB%A3%B8%EC%9D%B8
83,Nokcheon Station,콜코인노래방,노래방,1,https://store.naver.com/restaurants/detail?entry=ple&id=38008577&query=%EC%BD%9C%EC%BD%94%EC%9D%B8%EB%85%B8%EB%9E%98%EB%B0%A9
84,Nokcheon Station,시크릿룸카페,룸카페,[],https://store.naver.com/restaurants/detail?entry=ple&id=1704882525&query=%EC%8B%9C%ED%81%AC%EB%A6%BF%EB%A3%B8%EC%B9%B4%ED%8E%98
85,Nokcheon Station,룸보드카페,보드카페,[],https://store.naver.com/restaurants/detail?entry=ple&id=1637846257&query=%EB%A3%B8%EB%B3%B4%EB%93%9C%EC%B9%B4%ED%8E%98
86,Nokcheon Station,포커몬 노원점,"맥주,호프", 대 (2인),https://store.naver.com/restaurants/detail?entry=ple&id=1917827372&query=%ED%8F%AC%EC%BB%A4%EB%AA%AC%20%EB%85%B8%EC%9B%90%EC%A0%90
87,Sangwolgok Station,떼구르르 보드게임카페,보드카페,89,https://store.naver.com/restaurants/detail?entry=ple&id=1613020279&query=%EB%96%BC%EA%B5%AC%EB%A5%B4%EB%A5%B4%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
88,Sangwolgok Station,바이브,바(BAR),58,https://store.naver.com/restaurants/detail?entry=ple&id=1365572577&query=%EB%B0%94%EC%9D%B4%EB%B8%8C
89,Sangwolgok Station,다이스라떼 보드게임카페,보드카페,45,https://store.naver.com/restaurants/detail?entry=ple&id=36901241&query=%EB%8B%A4%EC%9D%B4%EC%8A%A4%EB%9D%BC%EB%96%BC%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
90,Sangwolgok Station,레이지클라우드,보드카페,18,https://store.naver.com/restaurants/detail?entry=ple&id=37625241&query=%EB%A0%88%EC%9D%B4%EC%A7%80%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C
91,Sangwolgok Station,더코드 회기점,방탈출카페,17,https://store.naver.com/restaurants/detail?entry=ple&id=1414415033&query=%EB%8D%94%EC%BD%94%EB%93%9C%20%ED%9A%8C%EA%B8%B0%EC%A0%90
92,Sangwolgok Station,더 벙커 보드게임카페,보드카페,13,https://store.naver.com/restaurants/detail?entry=ple&id=37634344&query=%EB%8D%94%20%EB%B2%99%EC%BB%A4%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
93,Sangwolgok Station,미플 보드게임,보드카페,9,https://store.naver.com/restaurants/detail?entry=ple&id=1963824838&query=%EB%AF%B8%ED%94%8C%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84
94,Sangwolgok Station,리코스타,노래방,2,https://store.naver.com/restaurants/detail?entry=ple&id=38510141&query=%EB%A6%AC%EC%BD%94%EC%8A%A4%ED%83%80
95,Sinimun Station,바이브,바(BAR),58,https://store.naver.com/restaurants/detail?entry=ple&id=1365572577&query=%EB%B0%94%EC%9D%B4%EB%B8%8C
96,Sinimun Station,다이스라떼 보드게임카페,보드카페,45,https://store.naver.com/restaurants/detail?entry=ple&id=36901241&query=%EB%8B%A4%EC%9D%B4%EC%8A%A4%EB%9D%BC%EB%96%BC%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
97,Sinimun Station,레이지클라우드,보드카페,18,https://store.naver.com/restaurants/detail?entry=ple&id=37625241&query=%EB%A0%88%EC%9D%B4%EC%A7%80%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C
98,Sinimun Station,더코드 회기점,방탈출카페,17,https://store.naver.com/restaurants/detail?entry=ple&id=1414415033&query=%EB%8D%94%EC%BD%94%EB%93%9C%20%ED%9A%8C%EA%B8%B0%EC%A0%90
99,Sinimun Station,더 벙커 보드게임카페,보드카페,13,https://store.naver.com/restaurants/detail?entry=ple&id=37634344&query=%EB%8D%94%20%EB%B2%99%EC%BB%A4%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
100,Sinimun Station,미플 보드게임,보드카페,9,https://store.naver.com/restaurants/detail?entry=ple&id=1963824838&query=%EB%AF%B8%ED%94%8C%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84
101,Sinimun Station,리코스타,노래방,2,https://store.naver.com/restaurants/detail?entry=ple&id=38510141&query=%EB%A6%AC%EC%BD%94%EC%8A%A4%ED%83%80
102,Sinimun Station,바이브,바(BAR),58,https://store.naver.com/restaurants/detail?entry=ple&id=1365572577&query=%EB%B0%94%EC%9D%B4%EB%B8%8C
103,Sinimun Station,다이스라떼 보드게임카페,보드카페,45,https://store.naver.com/restaurants/detail?entry=ple&id=36901241&query=%EB%8B%A4%EC%9D%B4%EC%8A%A4%EB%9D%BC%EB%96%BC%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
104,Sinimun Station,레이지클라우드,보드카페,18,https://store.naver.com/restaurants/detail?entry=ple&id=37625241&query=%EB%A0%88%EC%9D%B4%EC%A7%80%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C
105,Sinimun Station,더코드 회기점,방탈출카페,17,https://store.naver.com/restaurants/detail?entry=ple&id=1414415033&query=%EB%8D%94%EC%BD%94%EB%93%9C%20%ED%9A%8C%EA%B8%B0%EC%A0%90
106,Sinimun Station,더 벙커 보드게임카페,보드카페,13,https://store.naver.com/restaurants/detail?entry=ple&id=37634344&query=%EB%8D%94%20%EB%B2%99%EC%BB%A4%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
107,Sinimun Station,미플 보드게임,보드카페,9,https://store.naver.com/restaurants/detail?entry=ple&id=1963824838&query=%EB%AF%B8%ED%94%8C%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84
108,Sinimun Station,리코스타,노래방,2,https://store.naver.com/restaurants/detail?entry=ple&id=38510141&query=%EB%A6%AC%EC%BD%94%EC%8A%A4%ED%83%80
109,Hoegi Station,바이브,바(BAR),58,https://store.naver.com/restaurants/detail?entry=ple&id=1365572577&query=%EB%B0%94%EC%9D%B4%EB%B8%8C
110,Hoegi Station,다이스라떼 보드게임카페,보드카페,45,https://store.naver.com/restaurants/detail?entry=ple&id=36901241&query=%EB%8B%A4%EC%9D%B4%EC%8A%A4%EB%9D%BC%EB%96%BC%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
111,Hoegi Station,더코드 회기점,방탈출카페,17,https://store.naver.com/restaurants/detail?entry=ple&id=1414415033&query=%EB%8D%94%EC%BD%94%EB%93%9C%20%ED%9A%8C%EA%B8%B0%EC%A0%90
112,Hoegi Station,더 벙커 보드게임카페,보드카페,13,https://store.naver.com/restaurants/detail?entry=ple&id=37634344&query=%EB%8D%94%20%EB%B2%99%EC%BB%A4%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
113,Hoegi Station,미플 보드게임,보드카페,9,https://store.naver.com/restaurants/detail?entry=ple&id=1963824838&query=%EB%AF%B8%ED%94%8C%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84
114,Hoegi Station,리코스타,노래방,2,https://store.naver.com/restaurants/detail?entry=ple&id=38510141&query=%EB%A6%AC%EC%BD%94%EC%8A%A4%ED%83%80
115,Cheongnyangni Station,바이브,바(BAR),58,https://store.naver.com/restaurants/detail?entry=ple&id=1365572577&query=%EB%B0%94%EC%9D%B4%EB%B8%8C
116,Cheongnyangni Station,다이스라떼 보드게임카페,보드카페,45,https://store.naver.com/restaurants/detail?entry=ple&id=36901241&query=%EB%8B%A4%EC%9D%B4%EC%8A%A4%EB%9D%BC%EB%96%BC%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98
117,Cheongnyangni Station,더코드 회기점,방탈출카페,17,https://store.naver.com/restaurants/detail?entry=ple&id=1414415033&query=%EB%8D%94%EC%BD%94%EB%93%9C%20%ED%9A%8C%EA%B8%B0%EC%A0%90
118,Cheongnyangni Station,미플 보드게임,보드카페,9,https://store.naver.com/restaurants/detail?entry=ple&id=1963824838&query=%EB%AF%B8%ED%94%8C%20%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84
119,Cheongnyangni Station,리코스타,노래방,2,https://store.naver.com/restaurants/detail?entry=ple&id=38510141&query=%EB%A6%AC%EC%BD%94%EC%8A%A4%ED%83%80
120,Jegi-dong Station,보드게임카페로직,보드카페,20,https://store.naver.com/restaurants/detail?entry=ple&id=1105016080&query=%EB%B3%B4%EB%93%9C%EA%B2%8C%EC%9E%84%EC%B9%B4%ED%8E%98%EB%A1%9C%EC%A7%81
